student_id,semester,subject,assignment_marks,quiz_marks,attendance_percentage,midterm_marks,previous_cgpa,final_marks,final_grade
CSE0740,7,Deep Learning,3,7,65,7,2.98,19,F
CSE0740,7,Cloud Computing,5,8,51,15,2.98,33,B
CSE0740,7,Cyber Security,5,10,72,7,2.98,21,D
CSE0740,7,Big Data Analytics,2,0,72,15,2.98,29,D
CSE0740,7,Research Methodology,5,8,60,16,2.98,27,C+
CSE0740,8,Blockchain,4,4,86,14,2.98,12,F
CSE0740,8,IoT,4,10,81,21,2.98,38,A
CSE0740,8,Advanced AI,4,3,90,24,2.98,29,B
CSE0740,8,Project Thesis,4,5,79,15,2.98,24,C
CSE0740,8,Entrepreneurship,0,5,66,16,2.98,12,F
CSE0741,1,Structured Programming,1,2,76,22,2.76,31,C+
CSE0741,1,Discrete Mathematics,4,7,53,13,2.76,29,C+
CSE0741,1,Calculus,5,3,100,18,2.76,35,B+
CSE0741,1,Physics,4,5,59,20,2.76,29,B
CSE0741,1,English,2,2,71,9,2.76,16,F
CSE0741,2,Data Structures,2,8,67,18,2.76,34,B+
CSE0741,2,Digital Logic,4,4,86,21,2.76,33,B+
CSE0741,2,Linear Algebra,2,1,64,7,2.76,13,F
CSE0741,2,Chemistry,5,8,56,18,2.76,38,A-
CSE0741,2,Statistics,3,8,97,29,2.76,48,A+
CSE0741,3,Algorithms,4,1,51,22,2.76,38,B+
CSE0741,3,OOP,5,7,69,26,2.76,38,A
CSE0741,3,Numerical Methods,2,6,100,13,2.76,22,D
CSE0741,3,Electronic Devices,3,7,84,7,2.76,20,D
CSE0741,3,Probability,0,2,69,29,2.76,29,B
CSE0741,4,Database Systems,0,1,90,13,2.76,17,F
CSE0741,4,Operating Systems,4,1,54,30,2.76,35,A-
CSE0741,4,Computer Architecture,2,7,79,23,2.76,35,A-
CSE0741,4,Signals,1,1,97,16,2.76,29,C
CSE0741,4,Theory of Computation,4,3,63,25,2.76,40,A
CSE0741,5,Computer Networks,5,0,50,25,2.76,33,B+
CSE0741,5,Software Engineering,3,0,68,24,2.76,35,B+
CSE0741,5,Microprocessors,3,5,58,22,2.76,34,B+
CSE0741,5,Artificial Intelligence,2,8,87,29,2.76,36,A
CSE0741,5,Compiler Design,2,6,51,30,2.76,35,A
CSE0741,6,Machine Learning,2,0,89,30,2.76,39,A
CSE0741,6,Distributed Systems,3,6,69,22,2.76,43,A
CSE0741,6,Information Security,3,2,68,17,2.76,28,C
CSE0741,6,Computer Graphics,1,10,65,29,2.76,41,A+
CSE0741,6,Data Mining,0,6,90,12,2.76,26,D
CSE0741,7,Deep Learning,0,4,52,10,2.76,13,F
CSE0741,7,Cloud Computing,4,6,57,7,2.76,13,F
CSE0741,7,Cyber Security,1,0,59,28,2.76,30,B
CSE0741,7,Big Data Analytics,4,4,91,22,2.76,30,B
CSE0741,7,Research Methodology,4,7,69,20,2.76,34,B+
CSE0741,8,Blockchain,1,9,92,16,2.76,35,B+
CSE0741,8,IoT,1,7,96,30,2.76,50,A+
CSE0741,8,Advanced AI,5,10,63,15,2.76,29,B
CSE0741,8,Project Thesis,4,6,61,21,2.76,32,B+
CSE0741,8,Entrepreneurship,5,10,72,30,2.76,40,A+
CSE0742,1,Structured Programming,3,7,87,23,2.34,44,A+
CSE0742,1,Discrete Mathematics,0,2,51,10,2.34,8,F
CSE0742,1,Calculus,0,4,87,22,2.34,29,C+
CSE0742,1,Physics,0,3,57,15,2.34,20,D
CSE0742,1,English,4,8,83,13,2.34,30,C+
CSE0742,2,Data Structures,2,5,82,28,2.34,41,A+
CSE0742,2,Digital Logic,3,8,77,23,2.34,48,A+
CSE0742,2,Linear Algebra,3,7,63,5,2.34,21,F
CSE0742,2,Chemistry,1,9,62,25,2.34,37,A
CSE0742,2,Statistics,0,5,98,25,2.34,35,B+
CSE0742,3,Algorithms,3,3,83,13,2.34,16,F
CSE0742,3,OOP,2,9,56,16,2.34,29,C+
CSE0742,3,Numerical Methods,3,9,83,5,2.34,14,F
CSE0742,3,Electronic Devices,5,0,83,18,2.34,19,D
CSE0742,3,Probability,2,8,85,15,2.34,28,C+
CSE0742,4,Database Systems,1,8,55,23,2.34,40,A-
CSE0742,4,Operating Systems,1,5,77,7,2.34,22,F
CSE0742,4,Computer Architecture,0,9,68,9,2.34,21,D
CSE0742,4,Signals,2,8,88,7,2.34,13,F
CSE0742,4,Theory of Computation,1,1,72,25,2.34,36,B+
CSE0742,5,Computer Networks,0,3,71,28,2.34,42,A
CSE0742,5,Software Engineering,5,1,100,30,2.34,33,A-
CSE0742,5,Microprocessors,2,2,68,17,2.34,18,D
CSE0742,5,Artificial Intelligence,2,2,98,23,2.34,29,B
CSE0742,5,Compiler Design,4,10,50,5,2.34,18,F
CSE0742,6,Machine Learning,1,5,74,14,2.34,22,D
CSE0742,6,Distributed Systems,5,9,69,29,2.34,44,A+
CSE0742,6,Information Security,3,10,56,26,2.34,41,A+
CSE0742,6,Computer Graphics,1,0,94,21,2.34,27,C
CSE0742,6,Data Mining,0,8,79,27,2.34,37,A
CSE0742,7,Deep Learning,1,5,95,20,2.34,31,B
CSE0742,7,Cloud Computing,3,4,96,14,2.34,20,D
CSE0742,7,Cyber Security,1,2,69,23,2.34,25,C
CSE0742,7,Big Data Analytics,0,4,80,15,2.34,33,C+
CSE0742,7,Research Methodology,3,5,90,19,2.34,30,B
CSE0742,8,Blockchain,5,4,81,17,2.34,34,B
CSE0742,8,IoT,2,5,55,10,2.34,22,D
CSE0742,8,Advanced AI,0,6,84,28,2.34,38,A
CSE0742,8,Project Thesis,2,2,75,25,2.34,37,B+
CSE0742,8,Entrepreneurship,1,2,50,25,2.34,34,B
CSE0743,1,Structured Programming,1,5,90,29,2.5,40,A
CSE0743,1,Discrete Mathematics,1,8,51,11,2.5,32,C
CSE0743,1,Calculus,2,9,88,29,2.5,50,A+
CSE0743,1,Physics,3,2,76,12,2.5,23,D
CSE0743,1,English,3,8,59,22,2.5,41,A
CSE0743,2,Data Structures,5,0,78,8,2.5,22,F
CSE0743,2,Digital Logic,0,2,51,22,2.5,16,D
CSE0743,2,Linear Algebra,4,8,96,18,2.5,39,A-
CSE0743,2,Chemistry,0,4,84,29,2.5,35,A-
CSE0743,2,Statistics,4,5,78,24,2.5,30,B+
CSE0743,3,Algorithms,1,8,97,7,2.5,19,F
CSE0743,3,OOP,3,9,77,15,2.5,33,B
CSE0743,3,Numerical Methods,3,9,61,15,2.5,25,C+
CSE0743,3,Electronic Devices,0,7,76,23,2.5,30,B
CSE0743,3,Probability,5,1,97,28,2.5,43,A+
CSE0743,4,Database Systems,5,2,56,11,2.5,21,D
CSE0743,4,Operating Systems,2,4,97,29,2.5,38,A
CSE0743,4,Computer Architecture,5,8,55,25,2.5,42,A+
CSE0743,4,Signals,4,3,57,13,2.5,20,D
CSE0743,4,Theory of Computation,2,2,70,11,2.5,20,F
CSE0743,5,Computer Networks,1,7,77,21,2.5,34,B+
CSE0743,5,Software Engineering,1,3,86,10,2.5,22,D
CSE0743,5,Microprocessors,5,4,97,10,2.5,27,C
CSE0743,5,Artificial Intelligence,0,6,84,30,2.5,43,A+
CSE0743,5,Compiler Design,2,3,93,16,2.5,38,B
CSE0743,6,Machine Learning,5,8,99,28,2.5,50,A+
CSE0743,6,Distributed Systems,2,6,60,24,2.5,35,A-
CSE0743,6,Information Security,3,8,70,24,2.5,39,A
CSE0743,6,Computer Graphics,5,5,78,7,2.5,25,D
CSE0743,6,Data Mining,0,8,77,25,2.5,39,A
CSE0743,7,Deep Learning,1,5,78,24,2.5,37,A-
CSE0743,7,Cloud Computing,0,8,65,11,2.5,27,D
CSE0743,7,Cyber Security,5,8,54,24,2.5,44,A+
CSE0743,7,Big Data Analytics,3,10,98,26,2.5,50,A+
CSE0743,7,Research Methodology,1,5,69,19,2.5,23,C
CSE0743,8,Blockchain,4,2,58,11,2.5,23,D
CSE0743,8,IoT,1,7,93,22,2.5,44,A
CSE0743,8,Advanced AI,1,0,58,15,2.5,25,D
CSE0743,8,Project Thesis,0,0,80,9,2.5,16,F
CSE0743,8,Entrepreneurship,1,3,56,6,2.5,15,F
CSE0744,1,Structured Programming,5,9,91,20,2.02,44,A+
CSE0744,1,Discrete Mathematics,5,0,80,24,2.02,43,A
CSE0744,1,Calculus,2,4,89,7,2.02,12,F
CSE0744,1,Physics,0,5,80,21,2.02,32,B
CSE0744,1,English,5,8,69,14,2.02,25,C+
CSE0744,2,Data Structures,1,0,56,5,2.02,6,F
CSE0744,2,Digital Logic,0,1,98,30,2.02,37,A-
CSE0744,2,Linear Algebra,5,2,92,5,2.02,18,F
CSE0744,2,Chemistry,3,3,68,15,2.02,19,D
CSE0744,2,Statistics,1,0,97,30,2.02,35,A-
CSE0744,3,Algorithms,3,1,94,20,2.02,26,C
CSE0744,3,OOP,1,9,56,5,2.02,10,F
CSE0744,3,Numerical Methods,3,8,67,12,2.02,25,C
CSE0744,3,Electronic Devices,2,6,59,27,2.02,37,A-
CSE0744,3,Probability,1,8,86,13,2.02,21,D
CSE0744,4,Database Systems,0,8,69,20,2.02,25,C+
CSE0744,4,Operating Systems,1,9,74,14,2.02,36,B
CSE0744,4,Computer Architecture,3,10,52,11,2.02,28,C
CSE0744,4,Signals,3,4,91,25,2.02,33,B+
CSE0744,4,Theory of Computation,0,8,85,6,2.02,19,F
CSE0744,5,Computer Networks,0,1,68,7,2.02,10,F
CSE0744,5,Software Engineering,5,2,50,28,2.02,34,A-
CSE0744,5,Microprocessors,4,7,66,29,2.02,45,A+
CSE0744,5,Artificial Intelligence,0,6,54,18,2.02,34,B
CSE0744,5,Compiler Design,4,2,77,27,2.02,22,C+
CSE0744,6,Machine Learning,0,5,81,14,2.02,26,D
CSE0744,6,Distributed Systems,1,1,63,21,2.02,27,C
CSE0744,6,Information Security,4,8,58,18,2.02,32,B
CSE0744,6,Computer Graphics,1,6,55,9,2.02,20,F
CSE0744,6,Data Mining,3,5,59,22,2.02,42,A-
CSE0744,7,Deep Learning,3,0,97,20,2.02,34,B
CSE0744,7,Cloud Computing,4,7,71,15,2.02,24,C
CSE0744,7,Cyber Security,3,1,88,8,2.02,12,F
CSE0744,7,Big Data Analytics,5,0,94,8,2.02,17,F
CSE0744,7,Research Methodology,3,3,83,28,2.02,39,A
CSE0744,8,Blockchain,3,5,60,8,2.02,10,F
CSE0744,8,IoT,0,2,89,6,2.02,11,F
CSE0744,8,Advanced AI,4,8,51,21,2.02,31,B+
CSE0744,8,Project Thesis,3,1,88,11,2.02,20,F
CSE0744,8,Entrepreneurship,4,4,99,24,2.02,31,B+
CSE0745,1,Structured Programming,3,6,76,15,3.42,18,D
CSE0745,1,Discrete Mathematics,2,10,60,12,3.42,12,F
CSE0745,1,Calculus,1,8,99,23,3.42,46,A+
CSE0745,1,Physics,2,0,91,17,3.42,31,C
CSE0745,1,English,1,4,100,11,3.42,27,D
CSE0745,2,Data Structures,3,5,81,12,3.42,30,C
CSE0745,2,Digital Logic,4,7,70,7,3.42,20,D
CSE0745,2,Linear Algebra,0,2,97,20,3.42,22,D
CSE0745,2,Chemistry,1,6,78,16,3.42,28,C
CSE0745,2,Statistics,2,9,64,22,3.42,41,A
CSE0745,3,Algorithms,1,2,72,24,3.42,35,B+
CSE0745,3,OOP,5,10,93,20,3.42,43,A+
CSE0745,3,Numerical Methods,3,10,51,18,3.42,45,A
CSE0745,3,Electronic Devices,2,3,89,27,3.42,41,A
CSE0745,3,Probability,2,2,51,18,3.42,26,C
CSE0745,4,Database Systems,4,5,74,30,3.42,43,A+
CSE0745,4,Operating Systems,4,6,82,22,3.42,36,A-
CSE0745,4,Computer Architecture,0,1,82,30,3.42,37,A-
CSE0745,4,Signals,4,1,60,17,3.42,31,C+
CSE0745,4,Theory of Computation,2,0,100,19,3.42,28,C
CSE0745,5,Computer Networks,5,0,77,23,3.42,20,C
CSE0745,5,Software Engineering,1,1,65,12,3.42,18,F
CSE0745,5,Microprocessors,0,1,64,17,3.42,28,D
CSE0745,5,Artificial Intelligence,0,6,64,26,3.42,41,A
CSE0745,5,Compiler Design,1,3,86,14,3.42,19,D
CSE0745,6,Machine Learning,3,1,70,7,3.42,12,F
CSE0745,6,Distributed Systems,5,5,58,25,3.42,43,A+
CSE0745,6,Information Security,3,2,93,22,3.42,29,B
CSE0745,6,Computer Graphics,4,9,74,12,3.42,28,C+
CSE0745,6,Data Mining,5,9,53,18,3.42,34,B+
CSE0745,7,Deep Learning,5,3,62,13,3.42,25,D
CSE0745,7,Cloud Computing,0,1,52,12,3.42,28,D
CSE0745,7,Cyber Security,2,10,62,20,3.42,37,A-
CSE0745,7,Big Data Analytics,5,8,94,8,3.42,27,C
CSE0745,7,Research Methodology,2,9,91,12,3.42,33,B
CSE0745,8,Blockchain,0,4,75,29,3.42,47,A+
CSE0745,8,IoT,2,4,62,7,3.42,19,F
CSE0745,8,Advanced AI,0,7,77,5,3.42,20,F
CSE0745,8,Project Thesis,0,2,65,23,3.42,31,C+
CSE0745,8,Entrepreneurship,5,9,94,23,3.42,43,A+
CSE0746,1,Structured Programming,3,3,97,18,2.05,30,C+
CSE0746,1,Discrete Mathematics,3,3,57,27,2.05,34,B+
CSE0746,1,Calculus,0,3,64,30,2.05,35,A-
CSE0746,1,Physics,5,7,80,26,2.05,41,A+
CSE0746,1,English,3,10,84,18,2.05,41,A
CSE0746,2,Data Structures,1,1,89,27,2.05,29,B
CSE0746,2,Digital Logic,4,6,77,10,2.05,16,F
CSE0746,2,Linear Algebra,2,4,90,22,2.05,32,B
CSE0746,2,Chemistry,3,5,83,17,2.05,34,B
CSE0746,2,Statistics,4,8,71,5,2.05,19,F
CSE0746,3,Algorithms,4,2,66,19,2.05,32,B
CSE0746,3,OOP,2,0,78,30,2.05,50,A+
CSE0746,3,Numerical Methods,3,1,81,18,2.05,39,B+
CSE0746,3,Electronic Devices,3,2,65,8,2.05,20,F
CSE0746,3,Probability,4,7,63,12,2.05,29,C+
CSE0746,4,Database Systems,2,4,57,22,2.05,27,C+
CSE0746,4,Operating Systems,4,3,71,28,2.05,31,B+
CSE0746,4,Computer Architecture,1,6,67,20,2.05,27,C+
CSE0746,4,Signals,1,8,74,10,2.05,27,D
CSE0746,4,Theory of Computation,2,4,81,19,2.05,27,C+
CSE0746,5,Computer Networks,0,1,64,28,2.05,29,B
CSE0746,5,Software Engineering,1,0,75,16,2.05,11,F
CSE0746,5,Microprocessors,3,10,67,11,2.05,28,C+
CSE0746,5,Artificial Intelligence,2,6,57,9,2.05,18,F
CSE0746,5,Compiler Design,0,10,65,28,2.05,34,A
CSE0746,6,Machine Learning,2,8,92,22,2.05,28,B
CSE0746,6,Distributed Systems,1,0,53,10,2.05,9,F
CSE0746,6,Information Security,3,5,81,30,2.05,43,A+
CSE0746,6,Computer Graphics,4,4,84,23,2.05,37,A-
CSE0746,6,Data Mining,0,5,62,17,2.05,23,D
CSE0746,7,Deep Learning,3,9,61,27,2.05,35,A
CSE0746,7,Cloud Computing,5,5,51,9,2.05,27,D
CSE0746,7,Cyber Security,4,5,86,20,2.05,32,B+
CSE0746,7,Big Data Analytics,1,7,78,10,2.05,23,D
CSE0746,7,Research Methodology,4,4,59,26,2.05,36,A-
CSE0746,8,Blockchain,2,5,64,11,2.05,17,F
CSE0746,8,IoT,0,10,80,20,2.05,33,B+
CSE0746,8,Advanced AI,3,6,56,14,2.05,28,C
CSE0746,8,Project Thesis,4,2,64,7,2.05,11,F
CSE0746,8,Entrepreneurship,2,2,61,30,2.05,39,A
CSE0747,1,Structured Programming,0,3,78,6,2.02,11,F
CSE0747,1,Discrete Mathematics,1,3,84,12,2.02,17,F
CSE0747,1,Calculus,5,10,95,23,2.02,38,A+
CSE0747,1,Physics,0,5,78,12,2.02,14,F
CSE0747,1,English,5,4,53,10,2.02,22,D
CSE0747,2,Data Structures,0,3,62,18,2.02,27,C
CSE0747,2,Digital Logic,3,6,53,28,2.02,47,A+
CSE0747,2,Linear Algebra,0,0,68,8,2.02,7,F
CSE0747,2,Chemistry,1,1,63,9,2.02,0,F
CSE0747,2,Statistics,2,0,69,20,2.02,25,C
CSE0747,3,Algorithms,2,5,93,28,2.02,33,A-
CSE0747,3,OOP,0,6,69,5,2.02,21,F
CSE0747,3,Numerical Methods,4,10,91,18,2.02,34,A-
CSE0747,3,Electronic Devices,3,7,62,5,2.02,19,F
CSE0747,3,Probability,5,7,60,14,2.02,30,C+
CSE0747,4,Database Systems,1,4,55,8,2.02,15,F
CSE0747,4,Operating Systems,3,8,62,15,2.02,27,C+
CSE0747,4,Computer Architecture,2,6,62,27,2.02,32,A-
CSE0747,4,Signals,2,1,82,12,2.02,21,D
CSE0747,4,Theory of Computation,1,1,94,28,2.02,36,A-
CSE0747,5,Computer Networks,2,1,63,6,2.02,17,F
CSE0747,5,Software Engineering,0,5,96,12,2.02,26,D
CSE0747,5,Microprocessors,3,2,93,6,2.02,8,F
CSE0747,5,Artificial Intelligence,2,3,67,28,2.02,44,A+
CSE0747,5,Compiler Design,0,4,95,7,2.02,22,F
CSE0747,6,Machine Learning,3,10,98,5,2.02,24,D
CSE0747,6,Distributed Systems,3,1,94,13,2.02,14,F
CSE0747,6,Information Security,3,3,74,23,2.02,19,C
CSE0747,6,Computer Graphics,3,3,79,30,2.02,40,A
CSE0747,6,Data Mining,1,3,60,11,2.02,15,F
CSE0747,7,Deep Learning,3,8,86,25,2.02,36,A
CSE0747,7,Cloud Computing,3,7,76,7,2.02,24,D
CSE0747,7,Cyber Security,3,6,91,15,2.02,19,D
CSE0747,7,Big Data Analytics,4,5,63,21,2.02,28,B
CSE0747,7,Research Methodology,0,1,64,8,2.02,12,F
CSE0747,8,Blockchain,2,0,72,16,2.02,16,F
CSE0747,8,IoT,1,10,59,16,2.02,31,B
CSE0747,8,Advanced AI,0,9,71,12,2.02,23,D
CSE0747,8,Project Thesis,2,2,62,30,2.02,36,A-
CSE0747,8,Entrepreneurship,2,10,88,12,2.02,29,C+
CSE0748,1,Structured Programming,5,2,78,21,3.84,31,B
CSE0748,1,Discrete Mathematics,1,6,50,17,3.84,21,D
CSE0748,1,Calculus,4,9,76,18,3.84,37,A-
CSE0748,1,Physics,2,4,89,22,3.84,34,B+
CSE0748,1,English,5,4,85,5,3.84,16,F
CSE0748,2,Data Structures,4,5,95,9,3.84,23,D
CSE0748,2,Digital Logic,3,6,93,19,3.84,38,A-
CSE0748,2,Linear Algebra,1,7,58,16,3.84,30,C+
CSE0748,2,Chemistry,5,7,77,24,3.84,44,A+
CSE0748,2,Statistics,0,5,97,14,3.84,21,D
CSE0748,3,Algorithms,0,5,63,12,3.84,19,F
CSE0748,3,OOP,4,2,82,28,3.84,36,A-
CSE0748,3,Numerical Methods,4,10,94,19,3.84,37,A-
CSE0748,3,Electronic Devices,4,1,83,14,3.84,22,D
CSE0748,3,Probability,3,6,53,15,3.84,27,C
CSE0748,4,Database Systems,5,7,60,13,3.84,28,C+
CSE0748,4,Operating Systems,5,8,95,19,3.84,36,A-
CSE0748,4,Computer Architecture,5,0,67,10,3.84,15,F
CSE0748,4,Signals,2,6,90,23,3.84,34,B+
CSE0748,4,Theory of Computation,4,5,50,18,3.84,33,B
CSE0748,5,Computer Networks,0,9,66,24,3.84,39,A
CSE0748,5,Software Engineering,3,0,53,27,3.84,26,C+
CSE0748,5,Microprocessors,4,5,93,5,3.84,14,F
CSE0748,5,Artificial Intelligence,3,9,67,21,3.84,39,A
CSE0748,5,Compiler Design,1,0,88,27,3.84,25,C+
CSE0748,6,Machine Learning,4,7,90,20,3.84,29,B
CSE0748,6,Distributed Systems,1,7,54,7,3.84,19,F
CSE0748,6,Information Security,5,0,83,7,3.84,16,F
CSE0748,6,Computer Graphics,5,5,54,23,3.84,38,A-
CSE0748,6,Data Mining,0,8,63,28,3.84,38,A
CSE0748,7,Deep Learning,4,8,83,24,3.84,36,A
CSE0748,7,Cloud Computing,0,6,90,16,3.84,23,D
CSE0748,7,Cyber Security,2,7,99,26,3.84,40,A
CSE0748,7,Big Data Analytics,3,0,94,13,3.84,26,D
CSE0748,7,Research Methodology,1,0,55,26,3.84,32,B
CSE0748,8,Blockchain,3,1,84,8,3.84,15,F
CSE0748,8,IoT,1,6,94,9,3.84,20,D
CSE0748,8,Advanced AI,3,3,86,5,3.84,7,F
CSE0748,8,Project Thesis,1,9,89,25,3.84,35,A-
CSE0748,8,Entrepreneurship,5,9,70,20,3.84,33,A-
CSE0749,1,Structured Programming,0,3,53,25,2.24,28,C+
CSE0749,1,Discrete Mathematics,0,9,97,27,2.24,44,A+
CSE0749,1,Calculus,3,8,51,10,2.24,25,D
CSE0749,1,Physics,4,6,76,5,2.24,17,F
CSE0749,1,English,3,0,50,16,2.24,19,D
CSE0749,2,Data Structures,4,9,95,21,2.24,40,A
CSE0749,2,Digital Logic,0,9,65,12,2.24,17,D
CSE0749,2,Linear Algebra,1,5,73,25,2.24,31,B+
CSE0749,2,Chemistry,2,8,58,21,2.24,38,A-
CSE0749,2,Statistics,0,8,88,9,2.24,19,D
CSE0749,3,Algorithms,3,0,70,28,2.24,23,C+
CSE0749,3,OOP,1,5,65,27,2.24,41,A
CSE0749,3,Numerical Methods,1,0,70,9,2.24,12,F
CSE0749,3,Electronic Devices,5,5,57,25,2.24,36,A-
CSE0749,3,Probability,0,2,63,13,2.24,23,D
CSE0749,4,Database Systems,0,7,96,10,2.24,15,F
CSE0749,4,Operating Systems,2,10,75,6,2.24,13,F
CSE0749,4,Computer Architecture,0,10,72,12,2.24,22,D
CSE0749,4,Signals,2,6,74,11,2.24,21,D
CSE0749,4,Theory of Computation,4,3,63,13,2.24,18,D
CSE0749,5,Computer Networks,1,3,63,25,2.24,35,B+
CSE0749,5,Software Engineering,3,5,84,21,2.24,24,C+
CSE0749,5,Microprocessors,3,8,50,21,2.24,25,C+
CSE0749,5,Artificial Intelligence,2,9,93,26,2.24,45,A+
CSE0749,5,Compiler Design,3,10,96,8,2.24,29,C
CSE0749,6,Machine Learning,5,1,90,18,2.24,38,B+
CSE0749,6,Distributed Systems,4,0,88,7,2.24,12,F
CSE0749,6,Information Security,2,1,53,16,2.24,17,F
CSE0749,6,Computer Graphics,5,7,99,13,2.24,29,C+
CSE0749,6,Data Mining,1,3,96,5,2.24,7,F
CSE0749,7,Deep Learning,1,9,54,8,2.24,9,F
CSE0749,7,Cloud Computing,0,10,78,7,2.24,13,F
CSE0749,7,Cyber Security,5,4,60,27,2.24,40,A
CSE0749,7,Big Data Analytics,0,10,53,18,2.24,31,B
CSE0749,7,Research Methodology,2,3,55,6,2.24,18,F
CSE0749,8,Blockchain,1,6,91,20,2.24,31,B
CSE0749,8,IoT,1,7,70,24,2.24,30,B+
CSE0749,8,Advanced AI,4,4,54,13,2.24,27,C
CSE0749,8,Project Thesis,0,7,81,9,2.24,19,F
CSE0749,8,Entrepreneurship,3,6,74,16,2.24,31,C+
CSE0750,1,Structured Programming,3,1,50,26,3.21,25,C+
CSE0750,1,Discrete Mathematics,5,5,61,27,3.21,43,A+
CSE0750,1,Calculus,2,0,63,16,3.21,27,D
CSE0750,1,Physics,5,2,76,27,3.21,43,A+
CSE0750,1,English,5,4,74,12,3.21,14,F
CSE0750,2,Data Structures,0,3,52,11,3.21,7,F
CSE0750,2,Digital Logic,0,7,59,27,3.21,37,A-
CSE0750,2,Linear Algebra,3,5,83,18,3.21,33,B
CSE0750,2,Chemistry,0,9,99,16,3.21,24,C
CSE0750,2,Statistics,3,5,83,19,3.21,34,B+
CSE0750,3,Algorithms,0,4,80,14,3.21,26,D
CSE0750,3,OOP,5,9,96,26,3.21,45,A+
CSE0750,3,Numerical Methods,4,5,75,15,3.21,20,D
CSE0750,3,Electronic Devices,4,1,74,13,3.21,19,D
CSE0750,3,Probability,3,1,79,25,3.21,30,B
CSE0750,4,Database Systems,0,3,97,5,3.21,12,F
CSE0750,4,Operating Systems,1,7,56,12,3.21,23,D
CSE0750,4,Computer Architecture,0,10,53,6,3.21,16,F
CSE0750,4,Signals,4,9,86,13,3.21,25,C+
CSE0750,4,Theory of Computation,1,10,91,15,3.21,31,B
CSE0750,5,Computer Networks,5,0,57,25,3.21,39,A-
CSE0750,5,Software Engineering,0,9,78,6,3.21,16,F
CSE0750,5,Microprocessors,1,6,95,25,3.21,32,B+
CSE0750,5,Artificial Intelligence,4,3,87,17,3.21,33,B
CSE0750,5,Compiler Design,2,5,72,27,3.21,35,A-
CSE0750,6,Machine Learning,2,2,87,8,3.21,15,F
CSE0750,6,Distributed Systems,1,6,69,29,3.21,32,A-
CSE0750,6,Information Security,3,7,99,21,3.21,36,A-
CSE0750,6,Computer Graphics,0,2,52,28,3.21,27,C+
CSE0750,6,Data Mining,0,10,76,24,3.21,36,A-
CSE0750,7,Deep Learning,1,8,84,17,3.21,31,B
CSE0750,7,Cloud Computing,3,8,66,21,3.21,40,A
CSE0750,7,Cyber Security,1,3,67,9,3.21,9,F
CSE0750,7,Big Data Analytics,3,7,90,29,3.21,31,A-
CSE0750,7,Research Methodology,3,6,51,12,3.21,27,C
CSE0750,8,Blockchain,3,9,93,29,3.21,42,A+
CSE0750,8,IoT,0,4,66,27,3.21,43,A
CSE0750,8,Advanced AI,3,2,81,28,3.21,33,A-
CSE0750,8,Project Thesis,1,2,82,9,3.21,7,F
CSE0750,8,Entrepreneurship,5,2,79,12,3.21,21,D
CSE0751,1,Structured Programming,3,8,78,25,2.79,39,A
CSE0751,1,Discrete Mathematics,4,4,75,17,2.79,31,C+
CSE0751,1,Calculus,4,7,75,30,2.79,46,A+
CSE0751,1,Physics,2,10,95,27,2.79,40,A+
CSE0751,1,English,5,0,87,5,2.79,6,F
CSE0751,2,Data Structures,4,5,79,27,2.79,31,A-
CSE0751,2,Digital Logic,1,9,86,23,2.79,31,B+
CSE0751,2,Linear Algebra,5,1,52,30,2.79,37,A
CSE0751,2,Chemistry,4,7,78,10,2.79,23,D
CSE0751,2,Statistics,3,2,51,15,2.79,24,D
CSE0751,3,Algorithms,3,3,73,7,2.79,14,F
CSE0751,3,OOP,0,5,86,30,2.79,42,A+
CSE0751,3,Numerical Methods,3,6,52,18,2.79,30,C+
CSE0751,3,Electronic Devices,1,10,64,18,2.79,32,B
CSE0751,3,Probability,5,2,79,23,2.79,32,B+
CSE0751,4,Database Systems,5,1,72,6,2.79,13,F
CSE0751,4,Operating Systems,2,8,75,26,2.79,43,A+
CSE0751,4,Computer Architecture,0,4,93,27,2.79,28,B
CSE0751,4,Signals,2,3,64,29,2.79,39,A
CSE0751,4,Theory of Computation,4,2,91,14,2.79,27,C
CSE0751,5,Computer Networks,1,6,54,28,2.79,38,A
CSE0751,5,Software Engineering,3,9,82,8,2.79,7,F
CSE0751,5,Microprocessors,2,4,66,6,2.79,8,F
CSE0751,5,Artificial Intelligence,4,6,93,24,2.79,34,A-
CSE0751,5,Compiler Design,5,5,99,18,2.79,40,A-
CSE0751,6,Machine Learning,4,0,87,17,2.79,26,C
CSE0751,6,Distributed Systems,3,4,75,6,2.79,17,F
CSE0751,6,Information Security,1,9,60,22,2.79,32,B+
CSE0751,6,Computer Graphics,1,2,98,23,2.79,32,B
CSE0751,6,Data Mining,4,0,100,22,2.79,24,C+
CSE0751,7,Deep Learning,4,6,99,24,2.79,36,A-
CSE0751,7,Cloud Computing,1,9,63,22,2.79,37,A-
CSE0751,7,Cyber Security,3,2,90,25,2.79,30,B
CSE0751,7,Big Data Analytics,5,7,94,11,2.79,17,D
CSE0751,7,Research Methodology,1,9,61,18,2.79,39,A-
CSE0751,8,Blockchain,5,3,53,29,2.79,40,A
CSE0751,8,IoT,5,2,86,14,2.79,24,D
CSE0751,8,Advanced AI,3,4,57,17,2.79,26,C
CSE0751,8,Project Thesis,5,7,78,16,2.79,26,C+
