student_id,semester,subject,assignment_marks,quiz_marks,attendance_percentage,midterm_marks,previous_cgpa,final_marks,final_grade
S00349,1,Calculus,5.00,8.77,97.18,29.79,3.20,47.75,A+
S00350,5,Computer Networks,3.19,6.56,95.04,25.69,3.38,25.55,B+
S00350,5,Machine Learning,3.12,6.14,81.47,18.62,3.38,29.69,B
S00350,5,Compiler Design,2.76,7.65,71.60,17.47,3.38,28.21,C+
S00351,1,Structured Programming,4.87,9.43,90.05,26.88,3.66,36.40,A+
S00351,1,Discrete Mathematics,3.04,5.86,73.72,21.88,3.66,28.25,B
S00351,1,Calculus,3.88,6.62,84.13,19.35,3.66,27.59,B
S00352,5,Computer Networks,3.71,8.18,84.37,22.42,3.09,28.60,B+
S00352,5,Machine Learning,4.13,8.03,100.00,18.24,3.09,30.85,B+
S00352,5,Compiler Design,2.58,8.01,100.00,20.43,3.09,26.79,B
S00353,8,Deep Learning,4.71,7.70,65.16,18.90,3.73,33.79,B+
S00353,8,Distributed Systems,4.50,8.86,100.00,24.57,3.73,31.76,A-
S00353,8,Project and Thesis,4.16,7.49,91.13,23.38,3.73,38.25,A
S00354,4,Operating Systems,4.42,9.34,85.08,23.79,2.90,39.57,A+
S00354,4,Software Engineering,4.70,9.02,94.37,26.28,2.90,46.81,A+
S00354,4,Theory of Computation,4.64,9.70,96.18,30.00,2.90,45.03,A+
S00355,3,Algorithms,3.65,6.75,100.00,21.12,2.92,34.22,A-
S00355,3,Database Systems,1.81,4.17,75.59,12.49,2.92,22.32,D
S00355,3,Computer Architecture,4.03,10.00,90.72,30.00,2.92,31.25,A
S00356,5,Computer Networks,3.19,7.44,77.01,22.37,3.28,33.02,B+
S00356,5,Machine Learning,3.64,7.97,97.00,21.70,3.28,22.30,B
S00356,5,Compiler Design,3.75,7.44,92.18,19.13,3.28,25.71,B
S00357,2,Data Structures,4.02,9.66,73.05,25.86,3.98,29.06,A-
S00357,2,Digital Logic Design,5.00,9.35,89.10,29.66,3.98,48.02,A+
S00357,2,Linear Algebra,2.62,4.85,81.26,17.37,3.98,24.51,C
S00358,5,Computer Networks,3.71,5.93,81.63,16.26,2.66,27.71,C+
S00358,5,Machine Learning,2.85,5.23,80.33,4.85,2.66,28.22,D
S00358,5,Compiler Design,2.89,5.29,82.31,19.47,2.66,30.45,B
S00359,6,Artificial Intelligence,4.03,8.97,81.72,23.47,3.26,33.55,A-
S00359,6,Web Engineering,2.83,5.58,74.17,17.39,3.26,23.01,C
S00359,6,Information Security,3.45,7.41,79.95,17.70,3.26,31.75,B
S00360,2,Data Structures,3.91,6.39,100.00,16.83,3.35,37.08,B+
S00360,2,Digital Logic Design,3.46,6.27,88.92,17.15,3.35,30.08,B
S00360,2,Linear Algebra,4.67,8.98,87.61,26.61,3.35,43.80,A+
S00361,8,Deep Learning,2.47,7.56,76.53,23.97,3.40,26.23,B
S00361,8,Distributed Systems,3.88,4.94,87.13,16.39,3.40,33.97,B
S00361,8,Project and Thesis,4.17,7.28,80.99,25.30,3.40,38.93,A
S00362,2,Data Structures,3.59,8.02,98.24,18.63,3.62,25.83,B
S00362,2,Digital Logic Design,3.51,8.01,96.92,23.03,3.62,43.72,A+
S00362,2,Linear Algebra,3.70,8.74,97.09,19.10,3.62,26.64,B
S00363,7,Data Mining,2.65,4.19,76.85,13.95,3.26,29.62,C
S00363,7,Cloud Computing,0.92,4.12,80.90,10.73,3.26,0.96,F
S00363,7,Mobile App Development,4.42,7.20,83.44,22.24,3.26,36.13,A-
S00364,4,Operating Systems,2.92,5.75,83.46,21.96,3.71,27.12,B
S00364,4,Software Engineering,3.49,9.15,86.87,24.76,3.71,37.87,A
S00364,4,Theory of Computation,3.90,7.60,71.63,22.20,3.71,23.08,B
S00365,4,Operating Systems,2.69,3.21,74.36,13.99,3.24,21.11,D
S00365,4,Software Engineering,3.40,8.37,82.54,19.67,3.24,38.57,A-
S00365,4,Theory of Computation,4.07,9.56,82.17,25.15,3.24,28.32,A-
S00366,3,Algorithms,3.35,6.26,100.00,26.56,3.26,27.58,B+
S00366,3,Database Systems,3.93,6.59,86.41,23.58,3.26,23.73,B
S00366,3,Computer Architecture,1.84,3.15,66.20,5.29,3.26,8.97,F
S00367,2,Data Structures,3.08,5.61,84.06,15.05,3.30,30.86,C+
S00367,2,Digital Logic Design,3.55,8.78,84.27,25.17,3.30,24.73,B+
S00367,2,Linear Algebra,2.60,3.28,88.19,14.93,3.30,25.03,C
S00368,7,Data Mining,4.24,8.96,100.00,28.78,3.86,42.42,A+
S00368,7,Cloud Computing,2.94,7.18,86.30,15.33,3.86,29.74,C+
S00368,7,Mobile App Development,3.16,8.32,97.76,24.16,3.86,28.73,B+
S00369,2,Data Structures,4.62,7.97,91.44,27.68,3.74,40.10,A+
S00369,2,Digital Logic Design,3.04,8.74,70.16,21.14,3.74,31.74,B+
S00369,2,Linear Algebra,4.92,9.36,100.00,24.56,3.74,45.94,A+
S00370,8,Deep Learning,4.27,9.84,98.69,26.65,3.24,39.54,A+
S00370,8,Distributed Systems,2.65,5.98,80.24,18.96,3.24,23.97,C+
S00370,8,Project and Thesis,4.29,8.37,94.70,24.30,3.24,38.02,A
S00371,1,Structured Programming,1.78,3.43,61.77,10.89,3.32,19.04,F
S00371,1,Discrete Mathematics,5.00,10.00,94.28,28.91,3.32,32.32,A+
S00371,1,Calculus,3.65,7.36,91.00,28.84,3.32,33.23,A
S00372,6,Artificial Intelligence,4.06,4.75,80.71,16.07,3.39,27.34,C+
S00372,6,Web Engineering,3.56,6.77,52.00,20.96,3.39,22.04,C+
S00372,6,Information Security,4.00,7.07,82.56,21.90,3.39,33.93,A-
S00373,4,Operating Systems,3.70,6.85,75.47,20.85,3.10,36.07,A-
S00373,4,Software Engineering,3.39,7.56,72.73,24.65,3.10,32.88,A-
S00373,4,Theory of Computation,2.09,5.80,65.35,17.08,3.10,26.16,C
S00374,3,Algorithms,2.97,7.46,89.83,25.04,3.48,32.95,A-
S00374,3,Database Systems,4.63,7.91,81.43,23.91,3.48,41.84,A+
S00374,3,Computer Architecture,0.93,6.63,93.99,17.73,3.48,27.12,C+
S00375,5,Computer Networks,4.43,8.35,94.31,20.34,3.51,30.32,B+
S00375,5,Machine Learning,4.37,8.84,100.00,28.20,3.51,45.23,A+
S00375,5,Compiler Design,4.33,7.33,92.31,26.20,3.51,30.94,A-
S00376,5,Computer Networks,4.17,9.06,97.05,25.74,3.27,28.54,A-
S00376,5,Machine Learning,5.00,6.84,80.22,23.62,3.27,30.60,A-
S00376,5,Compiler Design,3.00,5.21,83.97,17.55,3.27,23.18,C
S00377,4,Operating Systems,3.31,6.71,93.47,21.23,3.76,25.71,B
S00377,4,Software Engineering,3.34,6.65,80.73,15.19,3.76,31.72,B
S00377,4,Theory of Computation,4.26,8.10,97.00,28.53,3.76,41.90,A+
S00378,4,Operating Systems,2.52,4.88,62.62,19.52,3.44,29.34,C+
S00378,4,Software Engineering,4.31,5.46,84.17,30.00,3.44,28.15,A-
S00378,4,Theory of Computation,2.62,6.80,96.06,21.92,3.44,26.00,B
S00379,6,Artificial Intelligence,1.67,2.90,65.20,20.91,3.40,21.56,C
S00379,6,Web Engineering,4.44,9.10,92.89,27.30,3.40,37.80,A+
S00379,6,Information Security,1.99,7.37,78.93,15.69,3.40,27.94,C+
S00380,1,Structured Programming,4.29,7.55,100.00,25.46,3.95,43.41,A+
S00380,1,Discrete Mathematics,4.70,8.77,87.91,25.50,3.95,32.47,A
S00380,1,Calculus,2.72,5.11,79.26,24.99,3.95,25.81,B
S00381,7,Data Mining,3.01,8.04,69.97,25.56,3.27,20.38,B
S00381,7,Cloud Computing,3.69,7.68,91.84,17.81,3.27,26.65,B
S00381,7,Mobile App Development,2.92,5.46,76.18,22.69,3.27,31.57,B+
S00382,6,Artificial Intelligence,5.00,10.00,100.00,30.00,3.58,42.37,A+
S00382,6,Web Engineering,3.33,5.88,97.55,23.27,3.58,26.71,B
S00382,6,Information Security,3.61,6.29,79.85,20.11,3.58,33.85,B+
S00383,5,Computer Networks,2.90,6.14,77.12,17.10,2.90,26.06,C+
S00383,5,Machine Learning,4.83,10.00,97.79,24.43,2.90,36.55,A+
S00383,5,Compiler Design,3.49,4.60,72.74,18.03,2.90,26.86,C+
S00384,6,Artificial Intelligence,4.07,7.46,89.43,23.41,3.72,31.63,A-
S00384,6,Web Engineering,4.60,9.05,89.61,24.23,3.72,43.51,A+
S00384,6,Information Security,3.16,5.65,71.13,21.99,3.72,28.56,B
S00385,5,Computer Networks,3.49,5.99,64.67,21.59,3.75,31.97,B+
S00385,5,Machine Learning,4.38,8.00,85.16,25.40,3.75,34.97,A
S00385,5,Compiler Design,4.24,7.53,84.72,25.05,3.75,28.25,B+
S00386,3,Algorithms,2.32,6.68,75.48,17.42,3.02,31.50,B
S00386,3,Database Systems,3.56,7.79,97.55,23.77,3.02,32.85,A-
S00386,3,Computer Architecture,4.69,8.06,100.00,27.72,3.02,25.14,A-
S00387,6,Artificial Intelligence,3.65,10.00,82.81,27.88,4.00,44.75,A+
S00387,6,Web Engineering,4.22,10.00,93.62,27.60,4.00,33.98,A+
S00387,6,Information Security,3.84,6.88,88.59,26.33,4.00,31.73,A-
S00388,1,Structured Programming,3.41,8.28,71.41,23.19,3.79,30.15,B+
S00388,1,Discrete Mathematics,3.85,6.51,74.12,17.02,3.79,26.35,C+
S00388,1,Calculus,3.82,8.73,85.81,27.85,3.79,35.02,A
S00389,8,Deep Learning,4.26,8.05,86.72,27.54,3.37,32.68,A
S00389,8,Distributed Systems,3.60,6.77,71.06,19.06,3.37,28.64,B
S00389,8,Project and Thesis,3.12,7.69,82.12,17.02,3.37,23.71,C+
S00390,6,Artificial Intelligence,4.21,8.56,100.00,22.58,3.70,38.56,A
S00390,6,Web Engineering,4.76,8.66,98.24,25.76,3.70,33.30,A
S00390,6,Information Security,4.93,10.00,97.11,25.78,3.70,40.14,A+
S00391,8,Deep Learning,2.67,5.71,80.26,19.03,3.26,23.84,C+
S00391,8,Distributed Systems,3.30,8.08,67.47,25.64,3.26,27.17,B+
S00391,8,Project and Thesis,4.15,7.17,79.68,23.39,3.26,33.80,A-
S00392,7,Data Mining,3.14,7.97,74.84,15.85,3.60,29.33,B
S00392,7,Cloud Computing,3.06,7.92,98.74,20.87,3.60,24.61,B
S00392,7,Mobile App Development,2.94,7.44,93.66,20.03,3.60,26.21,B
S00393,8,Deep Learning,4.39,8.19,100.00,22.89,3.80,38.09,A
S00393,8,Distributed Systems,3.24,8.16,97.18,20.10,3.80,29.54,B+
S00393,8,Project and Thesis,2.67,8.05,92.06,18.60,3.80,35.32,B+
S00394,2,Data Structures,5.00,9.45,95.11,20.85,3.20,35.06,A
S00394,2,Digital Logic Design,4.57,8.14,81.59,23.14,3.20,30.81,A-
S00394,2,Linear Algebra,4.19,9.72,100.00,26.80,3.20,30.90,A
S00395,6,Artificial Intelligence,4.26,7.42,86.10,17.35,3.32,28.07,B
S00395,6,Web Engineering,2.46,3.42,87.70,16.94,3.32,26.41,C
S00395,6,Information Security,5.00,6.74,89.72,30.00,3.32,35.60,A+
S00396,8,Deep Learning,2.46,6.34,91.30,15.63,3.39,27.57,C+
S00396,8,Distributed Systems,1.93,5.64,80.62,18.43,3.39,20.90,C
S00396,8,Project and Thesis,3.27,6.33,100.00,24.46,3.39,27.98,B+
S00397,3,Algorithms,5.00,9.07,100.00,26.10,3.89,41.55,A+
S00397,3,Database Systems,4.79,7.92,94.40,27.68,3.89,31.67,A
S00397,3,Computer Architecture,4.21,8.73,68.81,26.04,3.89,35.02,A
S00398,3,Algorithms,4.37,7.74,68.31,24.87,3.20,29.98,A-
S00398,3,Database Systems,1.84,7.44,86.11,18.32,3.20,25.93,C+
S00398,3,Computer Architecture,3.28,7.76,98.66,20.43,3.20,32.25,B+
S00399,2,Data Structures,2.57,4.54,93.85,19.68,3.18,28.22,C+
S00399,2,Digital Logic Design,2.98,8.76,92.25,16.96,3.18,30.58,B
S00399,2,Linear Algebra,2.43,4.24,70.56,12.00,3.18,28.26,C
S00400,2,Data Structures,4.70,9.78,79.01,23.83,3.07,36.92,A
S00400,2,Digital Logic Design,1.80,4.09,66.85,10.07,3.07,16.85,F
S00400,2,Linear Algebra,2.42,4.90,76.01,16.69,3.07,28.06,C+
S00401,3,Algorithms,2.40,6.31,69.15,18.88,3.64,30.87,B
S00401,3,Database Systems,4.80,10.00,87.16,26.48,3.64,39.21,A+
S00401,3,Computer Architecture,3.70,6.88,100.00,26.47,3.64,27.55,B+
S00402,3,Algorithms,3.61,8.49,82.24,26.27,3.02,30.43,A-
S00402,3,Database Systems,4.04,7.18,80.61,25.43,3.02,22.02,B
S00402,3,Computer Architecture,3.00,7.30,79.29,16.26,3.02,28.36,C+
S00403,3,Algorithms,2.40,7.12,92.86,23.81,3.98,28.04,B+
S00403,3,Database Systems,1.65,4.91,77.91,14.18,3.98,30.19,C
S00403,3,Computer Architecture,3.87,4.71,82.69,17.03,3.98,30.24,C+
S00404,6,Artificial Intelligence,3.29,6.39,84.68,22.97,2.93,27.96,B
S00404,6,Web Engineering,4.25,8.84,83.18,20.46,2.93,39.26,A
S00404,6,Information Security,2.79,6.14,59.35,16.67,2.93,27.54,C+
S00405,5,Computer Networks,3.41,6.33,90.64,22.72,4.00,31.70,B+
S00405,5,Machine Learning,3.98,7.68,68.98,24.34,4.00,28.60,B+
S00405,5,Compiler Design,4.30,8.59,90.78,24.95,4.00,32.10,A-
S00406,2,Data Structures,3.18,5.09,81.91,20.79,3.68,34.43,B+
S00406,2,Digital Logic Design,4.28,6.40,100.00,24.72,3.68,29.27,B+
S00406,2,Linear Algebra,3.01,7.96,86.70,21.09,3.68,29.96,B+
S00407,1,Structured Programming,3.73,6.49,93.80,25.18,3.05,23.89,B
S00407,1,Discrete Mathematics,3.67,6.75,92.00,28.08,3.05,30.85,A-
S00407,1,Calculus,3.20,7.25,71.71,20.19,3.05,34.08,B+
S00408,5,Computer Networks,4.45,7.79,85.07,20.21,3.06,32.47,B+
S00408,5,Machine Learning,3.46,6.35,80.14,26.46,3.06,26.77,B+
S00408,5,Compiler Design,2.72,6.90,76.87,18.02,3.06,26.07,C+
S00409,1,Structured Programming,3.24,6.04,71.83,17.79,3.75,30.91,B
S00409,1,Discrete Mathematics,4.24,8.74,98.98,26.70,3.75,40.01,A+
S00409,1,Calculus,3.13,6.42,87.99,17.63,3.75,34.12,B+
S00410,3,Algorithms,3.74,6.98,73.35,21.49,3.56,36.44,A-
S00410,3,Database Systems,4.92,9.35,86.48,23.11,3.56,28.53,A-
S00410,3,Computer Architecture,3.29,9.12,72.49,22.73,3.56,36.50,A
S00411,2,Data Structures,4.00,9.29,89.36,27.40,3.79,49.01,A+
S00411,2,Digital Logic Design,3.22,9.74,100.00,25.04,3.79,28.19,A-
S00411,2,Linear Algebra,3.84,8.01,85.34,20.31,3.79,35.06,A-
S00412,5,Computer Networks,2.50,5.72,71.31,18.74,3.65,28.93,C+
S00412,5,Machine Learning,2.29,2.78,83.06,12.68,3.65,19.18,D
S00412,5,Compiler Design,5.00,8.33,98.80,24.89,3.65,47.82,A+
S00413,3,Algorithms,3.35,6.43,85.66,17.78,4.00,31.36,B
S00413,3,Database Systems,5.00,8.66,99.33,25.48,4.00,38.18,A+
S00413,3,Computer Architecture,4.10,8.63,79.42,18.96,4.00,35.88,A-
S00414,5,Computer Networks,4.98,10.00,97.88,30.00,3.89,46.96,A+
S00414,5,Machine Learning,3.49,7.72,100.00,22.93,3.89,33.18,A-
S00414,5,Compiler Design,4.52,8.67,98.37,27.53,3.89,33.08,A
S00415,4,Operating Systems,3.31,7.82,85.08,20.50,3.29,32.48,B+
S00415,4,Software Engineering,3.94,7.56,85.99,19.68,3.29,30.72,B+
S00415,4,Theory of Computation,3.75,5.73,90.90,20.50,3.29,30.93,B+
S00416,6,Artificial Intelligence,2.66,5.92,66.95,16.63,3.27,22.27,C
S00416,6,Web Engineering,4.66,7.85,75.67,28.73,3.27,46.33,A+
S00416,6,Information Security,5.00,6.47,82.98,27.14,3.27,31.09,A-
S00417,2,Data Structures,2.83,4.83,76.62,11.73,3.17,21.53,D
S00417,2,Digital Logic Design,2.91,5.64,93.50,17.89,3.17,33.40,B
S00417,2,Linear Algebra,3.57,8.38,81.80,23.46,3.17,29.68,B+
S00418,2,Data Structures,4.09,6.80,76.10,20.20,3.05,32.98,B+
S00418,2,Digital Logic Design,2.30,5.48,62.83,15.60,3.05,24.96,C
S00418,2,Linear Algebra,1.01,4.45,81.43,14.87,3.05,21.14,D
S00419,8,Deep Learning,3.11,8.24,71.61,16.35,3.32,28.98,B
S00419,8,Distributed Systems,3.64,5.82,71.69,21.62,3.32,32.54,B+
S00419,8,Project and Thesis,2.83,6.73,92.35,24.73,3.32,28.19,B+
S00420,3,Algorithms,5.00,8.67,100.00,30.00,3.87,48.23,A+
S00420,3,Database Systems,3.88,7.60,100.00,30.00,3.87,43.46,A+
S00420,3,Computer Architecture,3.90,6.38,100.00,26.15,3.87,32.64,A-
S00421,1,Structured Programming,1.47,3.33,49.58,7.47,3.15,20.51,F
S00421,1,Discrete Mathematics,3.38,7.33,97.52,17.40,3.15,31.88,B
S00421,1,Calculus,2.93,7.14,92.55,19.03,3.15,24.18,C+
S00422,6,Artificial Intelligence,3.56,7.37,81.50,17.42,3.37,31.87,B
S00422,6,Web Engineering,5.00,9.09,100.00,28.29,3.37,30.57,A
S00422,6,Information Security,3.89,6.81,93.35,23.10,3.37,34.92,A-
S00423,5,Computer Networks,4.60,10.00,88.73,26.42,2.73,36.45,A+
S00423,5,Machine Learning,2.20,2.57,55.84,12.21,2.73,21.74,D
S00423,5,Compiler Design,3.25,5.97,69.45,16.09,2.73,32.73,B
S00424,6,Artificial Intelligence,3.58,3.92,96.32,20.45,3.32,27.38,B
S00424,6,Web Engineering,3.59,5.88,96.64,19.68,3.32,30.29,B
S00424,6,Information Security,3.40,7.73,89.83,20.21,3.32,33.51,B+
S00425,6,Artificial Intelligence,4.18,10.00,85.92,30.00,3.95,33.75,A+
S00425,6,Web Engineering,4.21,9.22,74.73,28.58,3.95,31.16,A
S00425,6,Information Security,3.28,7.06,85.92,27.29,3.95,31.69,A-
S00426,1,Structured Programming,4.44,7.66,100.00,29.90,3.47,35.44,A+
S00426,1,Discrete Mathematics,3.62,9.30,96.50,27.01,3.47,32.34,A
S00426,1,Calculus,2.70,7.90,90.41,20.37,3.47,27.56,B
S00427,1,Structured Programming,2.78,7.13,83.33,26.92,3.56,24.57,B+
S00427,1,Discrete Mathematics,3.70,5.80,81.00,24.97,3.56,36.00,A-
S00427,1,Calculus,4.50,9.25,74.67,26.38,3.56,47.61,A+
S00428,8,Deep Learning,2.40,6.35,68.74,15.06,2.83,26.22,C
S00428,8,Distributed Systems,3.36,8.16,74.81,17.39,2.83,27.03,C+
S00428,8,Project and Thesis,2.83,5.67,74.58,14.42,2.83,30.09,C+
S00429,5,Computer Networks,3.15,4.02,76.48,13.16,3.12,30.47,C
S00429,5,Machine Learning,3.75,5.39,89.84,17.66,3.12,31.97,B
S00429,5,Compiler Design,3.88,8.42,92.95,23.25,3.12,33.00,A-
S00430,3,Algorithms,2.77,5.74,75.68,14.25,3.83,24.52,C
S00430,3,Database Systems,3.56,6.40,87.11,21.34,3.83,37.99,A-
S00430,3,Computer Architecture,3.44,8.57,87.16,16.91,3.83,38.95,A-
S00431,7,Data Mining,2.50,4.74,54.67,13.54,3.00,21.44,D
S00431,7,Cloud Computing,3.04,8.13,90.21,20.03,3.00,28.66,B
S00431,7,Mobile App Development,2.67,6.30,72.73,19.26,3.00,23.15,C+
S00432,8,Deep Learning,4.70,8.99,92.82,19.02,3.44,27.69,B+
S00432,8,Distributed Systems,3.99,6.79,86.48,21.71,3.44,42.78,A
S00432,8,Project and Thesis,2.84,6.37,99.14,16.87,3.44,32.46,B
S00433,1,Structured Programming,5.00,9.47,91.43,25.75,3.48,38.57,A+
S00433,1,Discrete Mathematics,3.94,9.12,100.00,24.15,3.48,30.75,A-
S00433,1,Calculus,4.31,9.28,79.30,23.98,3.48,38.12,A
S00434,4,Operating Systems,3.06,7.27,93.74,24.67,3.81,23.40,B
S00434,4,Software Engineering,4.48,6.42,95.42,23.68,3.81,34.35,A-
S00434,4,Theory of Computation,2.80,6.27,73.70,11.39,3.81,27.88,C
S00435,5,Computer Networks,4.66,8.02,94.86,25.08,3.53,30.79,A-
S00435,5,Machine Learning,5.00,8.16,100.00,23.66,3.53,35.15,A
S00435,5,Compiler Design,3.03,6.51,97.26,19.52,3.53,29.05,B
S00436,6,Artificial Intelligence,3.56,7.59,65.73,17.73,3.24,30.23,B
S00436,6,Web Engineering,4.95,9.41,94.16,26.30,3.24,34.14,A
S00436,6,Information Security,3.73,8.63,76.05,26.21,3.24,28.18,A-
S00437,6,Artificial Intelligence,4.22,9.67,96.34,23.05,3.55,35.10,A
S00437,6,Web Engineering,3.88,8.68,87.93,27.44,3.55,32.65,A
S00437,6,Information Security,3.57,6.88,94.44,23.26,3.55,36.65,A
S00438,4,Operating Systems,3.77,6.96,98.04,19.77,3.54,29.91,B+
S00438,4,Software Engineering,3.82,8.82,90.58,25.75,3.54,30.26,A-
S00438,4,Theory of Computation,4.62,8.05,96.84,22.63,3.54,47.26,A+
S00439,2,Data Structures,3.61,8.23,85.86,21.22,3.23,33.23,A-
S00439,2,Digital Logic Design,3.33,5.81,97.05,18.24,3.23,29.99,B
S00439,2,Linear Algebra,4.35,6.13,92.73,22.59,3.23,33.55,A-
S00440,6,Artificial Intelligence,2.97,5.86,81.82,16.90,3.36,31.78,B
S00440,6,Web Engineering,2.99,7.55,86.67,17.12,3.36,23.83,C+
S00440,6,Information Security,3.22,8.47,80.55,18.75,3.36,26.11,B
S00441,3,Algorithms,3.33,7.86,85.26,24.28,3.78,28.06,B+
S00441,3,Database Systems,3.63,8.22,81.51,21.98,3.78,30.39,B+
S00441,3,Computer Architecture,1.52,6.47,89.71,17.67,3.78,29.30,C+
S00442,8,Deep Learning,3.27,6.51,75.94,16.22,3.08,32.56,B
S00442,8,Distributed Systems,4.03,6.68,87.98,18.95,3.08,32.24,B+
S00442,8,Project and Thesis,4.22,9.58,84.25,20.90,3.08,33.61,A-
S00443,3,Algorithms,3.40,7.40,100.00,24.02,3.22,32.30,A-
S00443,3,Database Systems,3.35,7.19,100.00,19.79,3.22,34.39,B+
S00443,3,Computer Architecture,4.08,8.15,83.64,23.35,3.22,29.03,B+
S00444,3,Algorithms,2.75,8.12,100.00,20.01,3.46,29.64,B+
S00444,3,Database Systems,3.76,7.09,90.60,21.71,3.46,28.89,B+
S00444,3,Computer Architecture,3.32,4.89,85.84,15.07,3.46,25.65,C
S00445,6,Artificial Intelligence,3.22,7.36,89.08,15.29,3.51,33.41,B
S00445,6,Web Engineering,3.31,6.34,76.29,19.58,3.51,20.07,C
S00445,6,Information Security,4.35,7.19,83.36,20.48,3.51,33.72,B+
S00446,4,Operating Systems,3.65,5.67,74.55,23.06,3.97,27.06,B
S00446,4,Software Engineering,4.67,6.41,100.00,29.67,3.97,32.29,A
S00446,4,Theory of Computation,4.70,9.60,79.22,26.65,3.97,48.54,A+
S00447,8,Deep Learning,2.19,3.33,78.76,14.20,3.55,29.32,C
S00447,8,Distributed Systems,2.99,5.25,73.23,12.79,3.55,34.40,C+
S00447,8,Project and Thesis,4.45,8.72,88.75,28.73,3.55,31.90,A
S00448,6,Artificial Intelligence,3.72,6.76,68.87,17.11,3.61,29.83,B
S00448,6,Web Engineering,5.00,7.83,68.92,26.79,3.61,31.69,A-
S00448,6,Information Security,3.04,5.89,80.96,14.24,3.61,34.74,B
S00449,2,Data Structures,2.77,6.22,85.81,22.85,3.91,24.17,B
S00449,2,Digital Logic Design,1.95,5.60,75.60,20.07,3.91,28.68,B
S00449,2,Linear Algebra,3.89,9.55,74.83,27.56,3.91,34.19,A
S00450,8,Deep Learning,3.46,7.14,92.37,19.08,2.63,32.86,B+
S00450,8,Distributed Systems,2.08,3.90,87.46,11.47,2.63,16.65,F
S00450,8,Project and Thesis,2.70,4.15,82.43,17.24,2.63,27.55,C+
S00451,1,Structured Programming,5.00,9.75,77.14,26.72,3.40,34.84,A+
S00451,1,Discrete Mathematics,2.05,6.22,83.77,25.08,3.40,19.11,C+
S00451,1,Calculus,4.85,9.20,93.43,26.12,3.40,36.32,A+
S00452,8,Deep Learning,3.63,6.16,58.33,18.81,3.11,29.78,B
S00452,8,Distributed Systems,3.63,8.41,80.94,23.44,3.11,23.43,B
S00452,8,Project and Thesis,2.37,5.68,84.09,12.67,3.11,26.26,C
S00453,4,Operating Systems,4.19,8.37,84.69,24.55,3.67,24.38,B+
S00453,4,Software Engineering,4.61,5.61,89.97,23.72,3.67,30.50,B+
S00453,4,Theory of Computation,3.64,8.70,100.00,27.27,3.67,26.54,A-
S00454,4,Operating Systems,4.37,9.31,86.90,25.47,3.82,28.13,A-
S00454,4,Software Engineering,2.47,5.74,96.35,17.43,3.82,31.03,B
S00454,4,Theory of Computation,4.17,8.13,76.51,23.99,3.82,31.15,A-
S00455,5,Computer Networks,3.64,6.24,92.44,17.05,3.07,32.24,B
S00455,5,Machine Learning,2.08,4.02,69.49,14.11,3.07,29.15,C
S00455,5,Compiler Design,1.59,4.56,67.43,5.72,3.07,32.99,D
S00456,3,Algorithms,4.24,7.30,87.55,24.99,3.61,30.81,A-
S00456,3,Database Systems,3.08,8.75,88.34,19.01,3.61,30.48,B+
S00456,3,Computer Architecture,3.56,7.07,96.81,25.18,3.61,33.89,A-
S00457,3,Algorithms,3.68,7.18,95.21,22.82,2.78,31.86,A-
S00457,3,Database Systems,1.51,2.54,71.54,12.44,2.78,19.63,F
S00457,3,Computer Architecture,3.18,5.47,70.40,17.04,2.78,22.57,C
S00458,2,Data Structures,1.87,4.77,72.24,13.41,3.33,20.90,D
S00458,2,Digital Logic Design,4.39,8.89,95.13,21.85,3.33,26.92,B+
S00458,2,Linear Algebra,4.02,9.16,99.79,22.74,3.33,33.22,A-
S00459,8,Deep Learning,2.44,6.03,83.07,12.83,2.96,30.66,C+
S00459,8,Distributed Systems,2.75,5.14,96.38,15.63,2.96,12.53,D
S00459,8,Project and Thesis,3.37,7.51,83.47,19.15,2.96,35.53,B+
S00460,6,Artificial Intelligence,4.51,7.13,70.52,27.67,3.29,35.39,A
S00460,6,Web Engineering,3.77,8.22,78.98,25.72,3.29,32.77,A-
S00460,6,Information Security,2.88,6.62,78.06,13.33,3.29,29.30,C+
S00461,1,Structured Programming,4.83,7.76,98.41,27.50,3.22,33.32,A
S00461,1,Discrete Mathematics,3.34,6.95,71.32,16.12,3.22,32.42,B
S00461,1,Calculus,3.43,6.63,59.17,20.91,3.22,26.83,B
S00462,4,Operating Systems,2.75,5.19,70.87,21.84,3.74,23.35,C+
S00462,4,Software Engineering,3.62,8.02,87.06,18.36,3.74,31.32,B+
S00462,4,Theory of Computation,4.94,8.71,97.66,27.30,3.74,27.16,A-
S00463,7,Data Mining,3.62,8.88,81.71,19.00,3.64,33.02,B+
S00463,7,Cloud Computing,3.24,7.56,94.43,20.62,3.64,34.07,A-
S00463,7,Mobile App Development,3.86,8.64,91.34,21.59,3.64,28.99,B+
S00464,7,Data Mining,2.93,7.43,85.69,14.60,3.56,30.05,C+
S00464,7,Cloud Computing,3.39,7.79,89.41,28.98,3.56,31.05,A
S00464,7,Mobile App Development,2.79,7.06,73.70,22.33,3.56,32.37,B+
S00465,2,Data Structures,4.78,9.11,100.00,29.05,3.07,38.66,A+
S00465,2,Digital Logic Design,2.73,6.66,79.78,22.68,3.07,24.86,B
S00465,2,Linear Algebra,3.20,6.23,98.81,15.53,3.07,34.74,B
